d0	d1	Gene_Name	known_gene
3.7521782	23.012415	NDUFS1	0.0
-29.80003	9.369527	ABI2	0.0
-10.351545	-1.6544578	ICOS	0.0
-30.753868	-31.349672	CREB1	0.0
-57.02603	12.170383	NRP2	0.0
29.876362	5.1539016	EEF1B2	0.0
-57.242836	9.090381	MYL1	0.0
31.407616	10.39507	RPE	0.0
54.61602	16.033508	CRYGD	0.0
10.92252	-25.492352	KANSL1L	0.0
8.539542	4.3030815	CRYGB	0.0
-7.704257	-25.380152	MAP2	0.0
29.505373	53.78488	C2orf80	0.0
29.757524	-35.296623	CCNYL1	0.0
13.932099	-51.931236	METTL21A	0.0
-21.948643	72.025955	ACADL	0.0
20.758703	-58.81319	PTH2R	0.0
-25.277584	69.74102	CPS1	0.0
30.679316	45.41996	CRYGA	0.0
27.588972	23.601473	LANCL1	0.0
-43.512444	5.2393007	PIKFYVE	0.0
-13.187402	28.082806	IDH1	0.0
6.49602	-2.0881019	CRYGC	0.0
57.337658	-6.3238297	PLEKHM3	0.0
-48.690136	-12.03645	FZD5	0.0
-38.784103	-55.729916	UNC80	0.0
-24.54593	21.289894	IGFBP2	0.0
-20.485287	-19.998573	ERBB4	0.0
-14.54476	58.696518	ATIC	0.0
-71.15869	-2.4996953	XRCC5	0.0
-12.78668	35.591316	PECR	0.0
-17.216614	39.144405	BARD1	0.0
24.296913	-63.492493	SPAG16	0.0
-23.534485	73.744125	IGFBP5	0.0
54.288414	13.973222	TNP1	0.0
-26.101507	19.095541	SMARCAL1	1.0
18.184122	0.7729162	VWC2L	0.0
-32.919273	-18.44089	RPL37A	0.0
-53.059086	1.1826055	IKZF2	0.0
-24.203756	28.600666	FN1	1.0
23.966513	27.299234	MREG	0.0
-54.88156	16.230124	ABCA12	0.0
59.49837	-8.51057	TMEM169	0.0
46.553947	-13.877947	MARCH4	0.0
-18.586325	13.266773	ARPC2	0.0
54.243347	22.7959	CXCR1	0.0
-53.707436	-40.30485	C2orf62	0.0
27.597496	-37.406334	USP37	0.0
-28.67371	15.648113	CXCR2	0.0
-35.108185	22.672937	GPBAR1	0.0
-46.458088	-27.402836	RQCD1	0.0
0.1460004	-36.476513	CTDSP1	0.0
20.747461	8.397253	TMBIM1	0.0
-37.01203	-60.563717	RUFY4	0.0
13.526782	-27.58425	AAMP	0.0
-33.631844	32.99742	TNS1	0.0
-3.8689718	2.257194	VIL1	0.0
21.117342	10.790552	PNKD	0.0
-42.224	8.204113	STK36	0.0
-5.259331	20.761833	ZNF142	0.0
-37.543804	14.325152	BCS1L	1.0
24.689928	20.656185	RNF25	0.0
3.9847157	8.077976	SLC11A1	0.0
-12.495541	19.646454	PLCD4	0.0
-62.171654	-3.4002612	ATG9A	0.0
28.320906	18.731596	CNPPD1	0.0
7.942633	0.14532135	CRYBA2	0.0
32.86589	8.012354	GLB1L	0.0
-58.26507	66.18578	WNT6	0.0
32.37621	13.490714	ZFAND2B	0.0
10.2656	14.736826	ABCB6	0.0
34.073605	28.699978	ANKZF1	0.0
-47.51405	-33.189747	CCDC108	0.0
21.774057	5.0197315	FAM134A	0.0
-32.53103	-31.464373	IHH	0.0
22.787888	1.6421984	SLC23A3	0.0
27.490543	36.363358	STK16	0.0
-17.839628	-36.864037	TTLL4	0.0
17.959198	-11.230895	NHEJ1	0.0
16.485996	14.304456	WNT10A	0.0
-33.39216	22.104124	CYP27A1	0.0
-2.912905	3.333339	PRKAG3	0.0
32.995773	14.897183	GMPPA	0.0
-5.231727	-2.9618416	PTPRN	0.0
41.34673	17.663193	ASIC4	0.0
28.670475	13.942043	DNPEP	0.0
33.20848	5.743459	CHPF	0.0
-68.34045	37.668655	EPHA4	0.0
-58.250927	11.230584	PAX3	0.0
2.5741425	-6.927156	DES	0.0
-39.28867	-12.108103	SPEG	0.0
30.010952	40.612236	MOGAT1	0.0
-0.11447279	-9.203908	SLC4A3	0.0
33.801903	15.253435	SGPP2	0.0
45.274036	-35.191265	TMEM198	0.0
54.210346	-30.979097	CCDC140	0.0
4.1038504	-7.8438525	INHA	0.0
14.763865	32.35059	OBSL1	0.0
-8.977895	23.968225	DNAJB2	0.0
22.916418	0.76507604	FARSB	0.0
37.778423	10.28094	TUBA4A	0.0
47.328552	22.734066	FAM124B	0.0
16.53434	-55.809387	TM4SF20	0.0
-45.776676	-50.06039	C2orf83	0.0
12.979661	-54.02536	KCNE4	0.0
-17.86298	17.35957	SERPINE2	0.0
17.909712	67.45508	SLC19A3	0.0
49.331577	1.0927132	NYAP2	0.0
35.088676	-19.033613	IRS1	0.0
28.183895	40.705276	RHBDD1	0.0
41.231533	21.958769	AP1S3	0.0
-52.616352	0.7425324	CUL3	0.0
-25.79239	-30.940035	AGFG1	0.0
61.7077	-4.373873	WDFY1	0.0
32.89052	-14.991938	SCG2	0.0
-67.4572	50.08389	COL4A4	1.0
-6.65032	16.143114	ACSL3	0.0
-67.42835	50.04083	COL4A3	1.0
14.343112	23.762888	MRPL44	0.0
-2.9879634	-56.34764	MFF	0.0
18.737133	64.057495	DOCK10	0.0
21.950556	63.626682	DAW1	0.0
-46.79721	52.55103	SP140L	0.0
25.42219	-11.067	GPR55	0.0
30.429892	36.348057	ARMC9	0.0
-32.172012	47.945293	SP140	0.0
12.756377	-54.124302	PID1	0.0
-16.761732	58.875233	ITM2C	0.0
-5.8082094	-22.39872	TRIP12	0.0
19.140558	-55.43517	FBXO36	0.0
29.501822	-31.186996	CAB39	0.0
0.5204796	72.26773	HTR2B	0.0
7.433875	-32.601784	PSMD1	0.0
18.714968	16.442072	SP110	0.0
-8.379371	22.936436	SLC16A14	0.0
21.84992	-8.974777	DNER	0.0
-9.227102	-24.583372	SPHKAP	0.0
15.329887	37.57776	SP100	0.0
-9.482133	14.453134	CCL20	0.0
-7.557549	-62.94816	DIS3L2	1.0
-14.197175	43.02254	EIF4E2	0.0
21.429585	7.6292844	EFHD1	0.0
19.09997	-54.08025	ALPP	0.0
1.4960325	-33.764183	NCL	0.0
14.935547	-23.626627	COPS7B	0.0
1.0040656	-61.290085	PTMA	0.0
18.25708	-53.223892	ALPI	0.0
40.145687	23.482914	CHRND	0.0
-14.240001	-57.35344	NPPC	0.0
55.221424	16.446535	NMUR1	0.0
36.32029	10.096813	PDE6D	1.0
-68.84535	19.729116	CHRNG	0.0
18.943752	-54.971657	ALPPL2	0.0
0.07020941	-72.62442	B3GNT7	0.0
-61.512917	20.16091	ECEL1	0.0
-43.364838	-41.04536	C2orf57	0.0
-8.213079	48.930073	KCNJ13	0.0
-50.94632	-58.44171	AC106876.2	0.0
-53.32065	-59.515347	C2orf82	0.0
-46.518864	48.840076	UGT1A7	0.0
-46.68896	48.84618	UGT1A9	0.0
-22.2897	-7.9218273	INPP5D	0.0
17.867704	14.299657	UGT1A8	0.0
-46.55437	48.82573	UGT1A10	0.0
-49.810688	48.029556	UGT1A1	0.0
-50.66944	5.23079	DGKD	0.0
20.30563	46.822544	SAG	0.0
-46.728104	48.78319	UGT1A6	0.0
-53.81339	-8.614675	GIGYF2	0.0
-44.01789	51.00552	UGT1A3	0.0
-44.931324	49.77717	UGT1A4	0.0
41.972027	31.778063	NEU2	0.0
-46.400444	48.994698	UGT1A5	0.0
-8.422572	-13.7410345	NGEF	0.0
21.82592	19.585115	USP40	0.0
-56.126694	-0.92480433	ATG16L1	0.0
-31.136288	-32.207737	GBX2	0.0
3.923729	-1.2152427	RBM44	0.0
-15.52764	-66.808105	COL6A3	0.0
-25.341532	45.689957	IQCA1	0.0
-11.904576	23.862278	LRRFIP1	0.0
-14.181175	56.509457	RAB17	0.0
35.58549	26.997244	SPP2	0.0
19.201256	16.883492	HJURP	0.0
-0.42692557	-38.91873	ARL4C	0.0
-28.811382	29.534184	MLPH	0.0
-15.931582	-17.639294	AGAP1	0.0
-14.704545	7.4279423	TRPM8	0.0
-43.339527	-55.58131	MROH2A	0.0
-0.33578828	67.30205	ACKR3	0.0
-57.95598	1.938957	COPS8	0.0
-41.42545	-35.446968	ASB18	0.0
-11.701235	-6.09539	SH3BP4	0.0
9.202481	-2.7260466	PRLH	0.0
54.499645	-40.75689	KLHL30	0.0
63.312206	23.144989	OR6B3	0.0
24.620062	27.369062	SCLY	0.0
-14.727466	58.72863	NDUFA10	0.0
18.832108	-62.689415	HES6	0.0
-25.202353	-58.84665	TWIST2	0.0
-60.584633	-36.71595	PRR21	0.0
-55.186306	-2.234991	HDAC4	0.0
-17.48686	-8.548082	ILKAP	0.0
39.978428	-61.009777	ESPNL	0.0
11.48275	16.44447	TRAF3IP1	1.0
29.79558	-35.19643	UBE2F	0.0
-5.043092	-1.9363592	ASB1	0.0
68.35579	21.118635	OR6B2	0.0
-29.525068	8.366234	PER2	0.0
11.04473	-1.7660924	RAMP1	0.0
-49.011925	-62.873203	AQP12B	0.0
24.683212	2.2913597	GPC1	0.0
7.0200143	7.233363	PASK	0.0
3.9365702	-35.35225	HDLBP	0.0
13.46114	-27.449121	PPP1R7	0.0
-46.08904	-56.68348	AQP12A	0.0
-5.8742504	-35.078106	SNED1	0.0
13.915423	-50.88714	GPR35	0.0
-47.57612	-51.602905	MTERFD2	0.0
-23.14392	-41.30936	OTOS	0.0
-31.698557	19.375738	CAPN10	0.0
38.450745	60.662113	KIF1A	0.0
-41.50193	-31.201088	RNPEPL1	0.0
-23.283354	22.078867	AGXT	1.0
-36.342663	-60.217842	DUSP28	0.0
55.414654	7.556226	C2orf54	0.0
39.09291	49.5513	ANO7	0.0
-46.40138	-37.3553	MYEOV2	0.0
59.851032	-26.393892	ANKMY1	0.0
-56.407494	-40.359154	CXXC11	0.0
17.517668	-51.30168	GAL3ST2	0.0
35.46776	16.277971	BOK	0.0
7.928917	-50.414864	NEU4	0.0
17.314524	39.739826	SEPT2	0.0
16.901588	40.47605	THAP4	0.0
31.515882	-29.739965	ING5	0.0
-9.24882	-67.14081	ATG4B	0.0
7.9533763	7.599508	FARP2	0.0
58.690506	-3.325718	DTYMK	0.0
-30.229578	15.880968	PDCD1	0.0
33.653034	2.943075	STK25	0.0
43.37849	40.856216	D2HGDH	0.0
50.30493	-2.0536497	CRBN	0.0
-30.414938	-38.445774	GRM7	0.0
3.9666066	80.81787	OXTR	0.0
-30.857056	9.773709	BHLHE40	0.0
23.37266	-60.82093	CNTN6	0.0
-34.864216	20.837715	IL5RA	0.0
19.965391	6.8661556	LMCD1	0.0
-15.048783	21.92914	CAV3	0.0
6.7680936	22.606415	ARL8B	0.0
-16.148787	-14.746305	SUMF1	0.0
10.414879	-58.420822	SETMAR	0.0
59.594116	0.01268744	EDEM1	0.0
2.4027116	-48.131462	CHL1	0.0
11.651365	-64.51736	SSUH2	0.0
30.93939	-17.195356	LRRN1	0.0
-1.2157536	68.14475	CNTN4	0.0
6.427569	78.52208	ITPR1	0.0
-62.117474	-30.358334	AC018816.3	0.0
22.713192	24.724112	TRNT1	0.0
31.751596	-43.689705	RAD18	0.0
-16.098879	24.531467	OGG1	1.0
6.3677893	-0.081867464	CIDEC	0.0
-35.86643	46.03935	IL17RE	0.0
-29.469578	45.18559	CRELD1	0.0
32.76048	-8.100346	PRRT3	0.0
31.334602	9.94672	CAMK1	0.0
26.291058	11.50526	JAGN1	0.0
38.981476	6.5166283	CPNE9	0.0
20.18162	41.856533	THUMPD3	0.0
-1.508919	-16.81044	SRGAP3	0.0
60.959488	-29.745457	ARPC4-TTLL3	0.0
33.865288	30.01268	TTLL3	0.0
-22.05606	-30.884794	LHFPL4	0.0
28.829622	20.06481	RPUSD3	0.0
29.200445	-37.819595	BRPF1	0.0
-18.63328	13.129298	ARPC4	0.0
11.89053	-7.6646585	MTMR14	0.0
-9.895072	41.692192	IL17RC	0.0
7.4235067	25.01351	TADA3	0.0
-31.378021	5.1948094	SETD5	1.0
-44.51042	40.2535	FANCD2OS	0.0
-23.227352	19.953636	HRH1	0.0
-46.681892	-12.571331	BRK1	0.0
20.885065	65.127754	TATDN2	0.0
56.39093	13.045458	GHRL	0.0
62.211075	-8.844524	SEC13	0.0
-49.303696	5.8424644	ATG7	0.0
-42.104435	33.223408	SLC6A11	0.0
36.836216	-8.670477	TIMP4	0.0
-25.650908	-28.388542	ATP2B2	0.0
-11.776524	-59.65733	FANCD2	1.0
5.7586045	-15.638369	SLC6A1	0.0
-43.602737	46.51961	TSEN2	0.0
-46.430386	41.026527	EMC3	0.0
-43.698986	43.828545	TAMM41	0.0
-43.119167	-0.56386596	VHL	1.0
-39.666817	1.2755771	PPARG	0.0
9.799514	-47.531033	IRAK2	0.0
-18.881994	-34.828686	VGLL4	0.0
55.216488	-12.764675	CCDC174	0.0
60.51688	8.510519	C3orf20	0.0
-44.57945	32.79962	RAF1	0.0
-38.07886	47.872486	TMEM43	0.0
-42.731457	40.710526	MKRN2	0.0
-35.642056	37.74946	NUP210	0.0
14.258698	24.054405	LSM3	0.0
50.873146	-11.717663	CHCHD4	0.0
50.584435	14.413278	XPC	0.0
21.366747	0.5737767	HDAC11	0.0
-32.296284	42.28718	FBLN2	0.0
5.223465	-16.356619	IQSEC1	0.0
-7.378303	69.70382	CAND2	0.0
-17.295008	59.6542	FGD5	0.0
-65.78105	-2.3391073	NR2C2	0.0
-27.558416	76.94955	WNT7A	0.0
7.1382804	-17.794828	SLC6A6	0.0
-32.903297	-19.41965	RPL32	0.0
-48.19919	55.246502	TMEM40	0.0
-5.235028	-35.07409	ANKRD28	0.0
9.313875	22.827463	EAF1	0.0
-52.54166	0.8304638	SATB1	0.0
45.060215	3.9835162	GALNT15	0.0
-11.637129	49.64646	METTL6	0.0
2.116598	77.90899	EFHB	0.0
-68.01129	16.53437	COLQ	0.0
39.951134	28.341373	OXNAD1	0.0
37.18608	8.091361	SH3BP5	0.0
12.362352	-3.1397045	RFTN1	0.0
4.8680687	-58.73637	KCNH8	0.0
10.592404	21.461153	MRPS25	0.0
-20.20218	-19.263075	TBC1D5	0.0
-55.664738	-31.823294	ZFYVE20	0.0
18.486217	50.656357	DAZL	0.0
-6.537203	30.431677	HACL1	0.0
-21.81513	-7.2283673	PLCL2	0.0
-66.93924	16.798674	DPH3	0.0
-59.069576	16.64571	CAPN7	0.0
-27.793798	-36.128277	BTD	0.0
15.65324	-32.297836	UBE2E1	0.0
-51.480293	2.4508483	EOMES	0.0
61.025867	-3.5887475	OXSM	0.0
4.3825164	24.668297	NGLY1	0.0
42.252716	-61.84011	ZNF385D	0.0
-51.490334	-37.451775	SGOL1	0.0
-12.586884	14.703548	SLC4A7	0.0
-67.68925	37.18229	RARB	0.0
-26.997997	6.3601823	UBE2E2	0.0
25.422642	-18.505861	LRRC3B	0.0
-15.75056	-2.9218953	NKIRAS1	0.0
-17.873882	4.300587	NEK10	0.0
-25.025587	-9.106481	THRB	0.0
-5.057968	-14.990707	KAT2B	0.0
-64.52592	-4.505494	TOP2B	0.0
-19.750877	0.3903758	NR1D2	0.0
33.215748	-31.482021	RAB5A	0.0
-32.473713	-20.892315	RPL15	0.0
-47.28743	11.047332	TGFBR2	0.0
-65.76649	-1.5677494	TRIM71	0.0
-16.12458	-37.928307	GPD1L	0.0
58.215008	-3.5295067	AZI2	0.0
21.90675	31.834486	OSBPL10	0.0
70.87496	10.067431	ZCWPW2	0.0
27.172976	-11.802125	CCR4	0.0
-15.744186	-16.131048	RBMS3	0.0
8.84252	-31.662758	STT3B	0.0
-19.471117	-35.543518	CMTM8	0.0
-28.724922	21.347433	GLB1	0.0
63.36848	19.433077	TMPPE	0.0
-18.06737	-33.094746	CRTAP	1.0
8.601062	22.286993	CMTM7	0.0
-1.1746397	-25.55572	CNOT10	0.0
25.207829	44.42655	GADL1	0.0
8.3301115	-21.79277	DYNC1LI1	0.0
20.848694	9.245261	CMC1	0.0
-17.622099	-4.4969225	CMTM6	0.0
71.857574	19.726923	ZNF860	0.0
55.603302	7.560406	SUSD5	0.0
31.509268	-18.660946	EPM2AIP1	0.0
38.362793	5.7904167	FBXL2	0.0
-47.28104	-51.029133	C3orf35	0.0
-22.924196	-33.775246	STAC	0.0
-26.59695	-29.961336	PDCD6IP	0.0
-47.03405	-25.163197	CLASP2	0.0
-14.459688	59.005672	ACAA1	0.0
14.279522	53.72346	ARPP21	0.0
-62.88619	-0.5151631	UBP1	0.0
18.86045	-0.02669442	DCLK3	0.0
31.71139	29.448784	VILL	0.0
-3.3037663	-55.205204	CTDSPL	0.0
-47.703655	12.655526	ITGA9	0.0
-14.072374	24.353964	PLCD1	1.0
67.32655	0.37969607	LRRFIP2	0.0
22.86843	48.843163	DLEC1	0.0
-60.65914	19.167688	MLH1	0.0
-4.21559	32.550793	GOLGA4	0.0
8.904953	41.61667	TRANK1	0.0
0.97132283	-57.898304	MOBP	0.0
-48.83898	-1.0755184	SCN5A	0.0
0.53217745	-26.635921	WDR48	0.0
5.3746915	1.6293926	CCR8	0.0
-34.81205	3.8364444	OXSR1	0.0
16.053724	15.139515	EXOG	0.0
-14.656585	7.646156	SCN10A	0.0
14.779855	13.113758	XYLB	0.0
-9.364889	-48.45629	CX3CR1	0.0
10.595224	21.400782	GORASP1	0.0
-63.081364	15.778804	CSRNP1	0.0
59.756905	8.487684	TTC21A	0.0
39.560314	-4.070371	SLC25A38	0.0
58.145958	-28.957962	SLC22A14	0.0
58.096634	-23.38037	SLC22A13	0.0
-1.8716145	15.204869	SCN11A	0.0
-30.018538	14.849783	MYD88	0.0
-70.92934	-8.066102	RPSA	0.0
-34.853527	4.102145	ACVR2B	0.0
35.224533	-20.694672	XIRP1	0.0
-35.409843	42.654697	ZNF621	0.0
-56.541515	65.395	CTNNB1	1.0
42.408672	18.732399	ZNF620	0.0
20.968805	66.46639	LYZL4	0.0
-12.098593	50.381435	SS18L2	0.0
-25.684607	48.398415	ULK4	0.0
-40.502003	43.02129	CCDC13	0.0
-47.183075	-27.07491	ZBTB47	0.0
40.32103	20.975466	HHATL	0.0
-35.323185	47.841824	ZNF619	0.0
-34.49776	-22.759895	RPL14	0.0
64.52786	2.7921033	SEC22C	0.0
40.845245	2.445036	MYRIP	0.0
55.458122	-12.644844	KLHL40	0.0
-40.754456	37.975666	TRAK1	0.0
-25.88456	11.452637	CCK	0.0
17.781816	-32.37982	EIF1B	0.0
5.3792953	-32.268906	NKTR	0.0
-32.165474	46.320396	ENTPD3	0.0
-69.050125	19.727388	VIPR1	0.0
29.228008	12.28174	HIGD1A	0.0
34.423645	-16.546515	POMGNT2	0.0
63.207005	8.964694	ZNF662	0.0
35.05423	4.8248014	TCAIM	0.0
-1.1001098	-26.04761	ZNF445	0.0
65.925415	7.3760643	ZNF660	0.0
8.879823	54.366047	ANO10	0.0
69.62675	-0.29893407	ZNF502	0.0
69.27507	20.42922	ZNF501	0.0
-52.313335	-59.88778	KRBOX1	0.0
-13.051766	19.304564	ZNF35	0.0
28.4696	-7.8513193	ACKR2	0.0
59.14956	-9.451592	ZKSCAN7	0.0
-58.81439	12.168035	ABHD5	0.0
-41.46864	-38.44075	ZNF852	0.0
43.334545	9.664199	ZNF197	0.0
-2.483724	-23.467613	SNRK	0.0
0.33236548	-44.742455	CYP8B1	0.0
-28.615349	15.566057	CCR1	0.0
19.11392	66.65621	LZTFL1	1.0
21.01149	20.355492	FYCO1	0.0
8.006121	-10.003042	LIMD1	0.0
-11.2367525	43.057602	CDCP1	0.0
36.930172	30.246374	TGM4	0.0
65.65329	-7.886644	ZDHHC3	0.0
24.765354	-9.974506	CXCR6	0.0
4.8303394	81.056915	CLEC3B	0.0
-11.058562	0.266049	CCR3	0.0
23.102606	31.025799	LARS2	0.0
-47.685368	-57.004738	TMEM158	0.0
19.709894	19.289497	KIF15	0.0
1.5321656	77.62928	KIAA1143	0.0
26.026293	-12.462492	XCR1	0.0
23.593777	35.126347	SACM1L	0.0
31.407564	13.650374	EXOSC7	0.0
54.828773	16.055552	CCR9	0.0
50.367607	-36.730595	TMEM42	0.0
-11.927736	28.058912	SLC6A20	1.0
-14.219117	60.40447	LTF	0.0
-16.66316	-63.974926	SETD2	0.0
56.775105	-40.239735	TMIE	0.0
33.72459	30.143238	ALS2CL	0.0
21.384642	4.3403	CCDC12	0.0
35.47003	7.551201	MYL3	0.0
12.083118	-56.913654	PRSS50	0.0
-1.7528293	1.1229553	CCRL2	0.0
-11.169574	-27.850515	NBEAL2	0.0
3.7972512	54.9221	RTP3	0.0
-1.2206954	70.11731	PTH1R	1.0
3.8223305	74.63458	PRSS45	0.0
-25.108412	21.037052	CCR2	0.0
10.797418	-48.184917	CCR5	0.0
19.206823	66.716934	LRRC2	0.0
18.696287	33.099163	KIF9	0.0
51.958694	-38.255356	PRSS42	0.0
-71.33882	17.867683	TDGF1	0.0
-62.715504	-6.4490623	PTPN23	0.0
43.009663	7.3998294	ELP6	0.0
22.509815	12.508203	TMA7	0.0
9.37035	-52.17898	SHISA5	0.0
0.55729556	-27.048851	DHX30	0.0
13.520438	22.88053	NME6	0.0
-5.0994277	24.280668	FBXW12	0.0
64.34462	-1.2287353	CCDC51	0.0
-31.70777	16.813822	TREX1	0.0
8.269164	-6.016085	CSPG5	0.0
3.9112866	-6.3999624	CAMP	0.0
-13.991506	20.087523	SCAP	0.0
-55.430836	0.20336777	CDC25A	0.0
-63.467373	-6.0493145	SMARCC1	0.0
33.09745	5.012463	KLHL18	0.0
5.1789136	27.531702	ATRIP	0.0
35.17353	20.993618	ZNF589	0.0
-32.537643	14.183908	PLXNB1	0.0
-22.049189	-5.708035	MAP4	0.0
53.56136	-38.806408	SPINK8	0.0
-31.66209	18.80476	SLC26A6	0.0
-35.891933	16.166456	P4HTM	0.0
30.248516	4.984755	UQCRC1	0.0
36.40687	3.1354585	QARS	0.0
3.8105438	55.609108	TMEM89	0.0
-39.210262	-12.104852	CELSR3	0.0
30.592537	14.984105	NDUFAF3	0.0
26.047531	-1.912635	WDR6	0.0
29.676865	26.197971	DALRD3	0.0
-37.323685	15.013292	SLC25A20	0.0
17.189194	-65.654854	UCN2	0.0
-3.8723881	-14.875811	IP6K2	0.0
-2.6914392	-2.507056	NCKIPSD	0.0
3.712367	44.005295	COL7A1	0.0
-22.616844	13.701784	QRICH1	0.0
49.44598	-4.0132093	PFKFB4	0.0
-30.92797	6.1756206	ARIH2	0.0
-39.41583	71.97332	PRKAR2A	0.0
-61.005714	15.682513	IMPDH2	0.0
41.012043	-34.5603	ARIH2OS	0.0
-0.8892739	7.5838823	GPX1	0.0
-24.541513	28.167683	DAG1	0.0
24.520304	0.8956731	APEH	0.0
45.950584	21.877295	AMIGO3	0.0
-44.861492	-13.017804	RHOA	0.0
20.78521	3.1869555	NICN1	0.0
32.675854	-13.213043	CCDC71	0.0
33.310238	0.19720547	RNF123	0.0
15.932154	39.609024	C3orf84	0.0
-8.716545	4.2054324	MST1	0.0
-69.501564	48.926556	LAMB2	1.0
-22.915087	-34.697582	KLHDC8B	0.0
-5.7593145	-4.068712	USP4	0.0
52.299232	2.3567522	C3orf62	0.0
-0.70702165	-27.49005	USP19	0.0
-15.1135025	-26.452293	BSN	0.0
20.542322	-0.31592336	CCDC36	0.0
6.390505	13.868847	AMT	0.0
62.37433	0.41335696	TCTA	0.0
-22.055489	-37.8421	GNAT1	0.0
-19.096766	32.079025	RBM5	0.0
58.20709	-12.410351	LSMEM2	0.0
-10.790986	41.9956	UBA7	0.0
-2.3832438	-33.858875	CAMKV	0.0
-45.405346	-53.21863	CDHR4	0.0
20.207703	-73.63144	NAT6	0.0
-22.265099	-7.2346106	IP6K1	0.0
-4.3737354	-15.566261	SEMA3F	0.0
-11.787241	-59.619026	MST1R	0.0
-15.191161	22.98184	HYAL1	0.0
-5.425743	-36.25634	RBM6	0.0
-67.37482	23.58788	FAM212A	0.0
64.12539	5.4915695	GMPPB	0.0
-58.211243	12.006929	TRAIP	0.0
-22.273943	-34.69018	HYAL3	0.0
-15.256635	-2.1248348	MON1A	0.0
19.108767	9.321409	IFRD2	0.0
-69.59089	-2.4645374	GNAI2	0.0
31.829166	6.277768	NPRL2	0.0
68.51508	-1.4954641	CYB561D2	0.0
21.404282	-13.227643	GRM2	0.0
32.249825	12.289095	HEMK1	0.0
18.987574	4.9083886	MAPKAPK3	0.0
3.6117556	6.7220597	RASSF1	0.0
13.314827	20.70368	ZMYND10	0.0
-32.904728	10.292648	TUSC2	0.0
-8.144353	23.98076	CISH	0.0
31.024456	20.617231	MANF	0.0
31.545715	8.498895	TEX264	0.0
32.431843	-19.247786	RBM15B	0.0
-18.220503	-20.121233	DOCK3	0.0
2.5275238	-23.924427	TMEM115	0.0
-61.009285	-33.644424	XXcos-LUCA11.5	0.0
-52.028423	0.5004373	CACNA2D2	0.0
51.896694	-38.08631	C3orf18	0.0
-39.94962	73.80547	HYAL2	0.0
-62.04791	-4.0231137	RAD54L2	0.0
27.27719	40.28899	IQCF1	0.0
14.84031	-37.563316	DUSP7	0.0
13.285355	34.234257	RRP9	0.0
-30.551638	-33.269337	ALAS1	0.0
14.044786	22.838125	PARP3	0.0
52.114677	-8.63923	POC1A	0.0
-56.9998	-60.284473	LINC00696	0.0
-9.126208	26.499136	ACY1	0.0
-31.674519	14.711788	TLR9	0.0
22.929441	15.565553	ABHD14B	0.0
51.294846	-26.398016	PPM1M	0.0
-53.759705	-60.729877	GPR62	0.0
-70.72959	-9.429515	RPL29	0.0
22.877954	15.605863	ABHD14A	0.0
-35.530205	15.797237	PCBP4	0.0
7.598714	-16.887394	TWF2	0.0
-60.302624	-29.059673	ABHD14A-ACY1	0.0
68.098724	6.8863645	IQCF2	0.0
66.3386	13.44706	IQCF3	0.0
-45.88258	-53.980515	IQCF5	0.0
-5.418085	31.082582	NEK4	0.0
18.114695	9.119346	ITIH3	0.0
50.666214	23.653315	GLYCTK	0.0
3.6663988	40.331608	DNAH1	0.0
-8.126076	-29.281351	NISCH	0.0
15.342601	-2.4611146	GLT8D1	0.0
23.318203	-0.201286	NT5DC2	0.0
-1.4633919	-38.58928	WDR82	0.0
-11.388398	8.897221	ITIH4	0.0
-4.1342072	-22.684679	BAP1	1.0
64.14062	-0.27808803	SPCS1	0.0
-61.26663	22.150553	GNL3	0.0
21.197294	-3.6414976	PHF7	0.0
-29.227003	24.506115	STAB1	0.0
-14.125899	6.987737	ITIH1	0.0
15.556563	-30.408224	TNNC1	0.0
28.632816	34.92341	SEMA3G	0.0
18.025373	11.047147	MUSTN1	0.0
-33.650265	1.1016611	PBRM1	0.0
-41.264927	-2.444074	WNT5A	1.0
-45.957066	-36.962803	SELK	0.0
-28.200354	-2.3298495	CACNA1D	0.0
-22.06658	-41.596134	TMEM110-MUSTN1	0.0
40.99374	31.905125	LRTM1	0.0
-10.388014	-6.999555	ARHGEF3	0.0
0.06081133	52.753944	CACNA2D3	0.0
-18.361387	-42.655205	CCDC66	0.0
-16.18337	44.541134	SFMBT1	0.0
-18.082106	-18.208326	ERC2	0.0
-42.736874	-0.94616634	TKT	0.0
-4.59056	44.45192	IL17RB	0.0
12.128537	-6.8426948	CHDH	0.0
-26.207224	-32.91153	DCP1A	0.0
10.087573	14.818091	RFT1	0.0
-5.7997975	-35.23397	FAM208A	0.0
-13.430579	45.54	ACTR8	0.0
20.16541	1.935158	TMEM110	0.0
-28.89207	7.547814	PRKCD	1.0
73.28014	17.768045	SPATA12	0.0
-9.78297	38.48387	IL17RD	0.0
19.299	-58.424152	FAM107A	0.0
-14.928078	59.359505	RPP14	0.0
-16.253052	50.87364	ARF4	0.0
7.3529506	27.47549	PDE12	0.0
3.9223685	56.276936	FAM3D	0.0
-66.74908	18.727652	HESX1	0.0
0.45819274	68.72734	ABHD6	0.0
-13.794613	35.58501	ACOX2	0.0
36.771133	-54.479443	DNAH12	0.0
-27.632322	77.202255	C3orf67	0.0
-18.071157	-1.6371316	PXK	0.0
17.333426	-17.341793	APPL1	0.0
