d0	d1	Gene_Name	known_gene
5.921527	-3.427703	NMUR2	0.0
4.050925	-5.431366	SPARC	0.0
8.373853	-5.259515	GLRA1	0.0
6.481552	-1.4363803	FAT2	0.0
5.812305	0.71818775	GEMIN5	0.0
4.9000044	-5.013146	GALNT10	0.0
11.92888	2.5224917	LARP1	0.0
10.9885645	-1.5655407	GRIA1	0.0
8.440995	3.8661218	KIF4B	0.0
5.591925	-2.9681482	SAP30L	0.0
7.3627577	3.3962903	FAM71B	0.0
8.8431	-4.2994685	ADAM19	0.0
12.402451	3.8387764	LSM11	0.0
5.2782493	-4.9473405	IL12B	0.0
2.4348247	-8.32195	HAVCR1	0.0
13.267279	-5.2271314	ADRA1B	0.0
3.6890342	0.50900984	THG1L	0.0
3.8779237	-0.81834793	UBLCP1	0.0
8.648541	-0.41360822	TIMD4	0.0
11.887406	-4.8721476	CYFIP2	0.0
7.6252985	-0.04795355	ITK	0.0
5.8957133	-3.3518097	SOX30	0.0
9.17859	6.001764	FNDC9	0.0
7.2658315	3.5076535	MED7	0.0
3.8351173	0.42181733	NIPAL4	0.0
2.18253	-8.195175	HAVCR2	0.0
10.584828	-2.0230322	EBF1	0.0
11.2381735	-1.8074118	RNF145	0.0
11.985739	2.6846037	CLINT1	0.0
11.359991	-0.40878162	TENM2	0.0
5.487805	3.0789003	NUDCD2	0.0
3.4078627	2.5059834	WWC1	0.0
6.5811863	-0.3029004	HMMR	0.0
3.2916737	-4.980893	TTC1	0.0
13.987853	-5.590723	PTTG1	0.0
7.3283625	7.8186617	C1QTNF2	0.0
9.276008	1.0393771	CCNG1	0.0
7.231845	0.29771626	GABRA6	0.0
9.589986	-6.056889	GABRA1	0.0
4.1952887	2.4190786	RARS	0.0
-2.3591475	-8.309203	FABP6	0.0
1.0475365	10.841392	C5orf54	0.0
9.698059	4.8142605	SLU7	0.0
10.262047	-4.50566	GABRG2	0.0
-0.9542288	4.013059	PWWP2A	0.0
9.975767	1.8802365	GABRB2	0.0
1.1415186	-8.500175	MAT2B	0.0
4.1833806	-2.02042	CCNJL	0.0
6.9270535	0.26175272	ATP10B	0.0
9.322747	-0.6641361	PANK3	0.0
7.8668985	-0.18304594	STK10	0.0
12.028489	-4.8191056	DOCK2	0.0
9.54515	-6.0530915	LCP2	0.0
3.250959	-3.7462344	NPM1	0.0
3.9181197	9.865026	C5orf58	0.0
7.4097776	6.4064965	RANBP17	0.0
13.305268	-3.7622705	FOXI1	0.0
4.2549877	0.23801635	KCNIP1	0.0
8.710166	-8.156344	SLIT3	0.0
1.8761731	1.2939398	TLX3	0.0
6.3098135	5.4651694	GABRP	0.0
7.122068	0.9280931	SPDL1	0.0
9.517124	-4.7292066	FGF18	0.0
6.0022163	-5.405325	FBXW11	0.0
14.328818	-6.2264514	KCNMB1	0.0
4.439075	-6.539192	NSG2	0.0
9.286377	-5.507006	DRD1	0.0
3.3177602	-2.2063525	SH3PXD2B	0.0
0.30678457	7.8357515	NEURL1B	0.0
9.340712	-2.2713058	BNIP1	0.0
9.448804	0.4968421	MSX2	0.0
1.291356	-7.744657	SFXN1	0.0
5.9422393	-5.363428	CPEB4	0.0
8.228063	1.4903855	BOD1	0.0
4.827821	2.9815557	RPL26L1	0.0
13.861706	-2.0941243	NKX2-5	0.0
1.588244	-2.9329636	HRH2	0.0
12.143383	0.5068936	CREBRF	0.0
4.0712385	3.6118476	UBTD2	0.0
4.538036	-5.422424	STC2	0.0
3.447754	-4.470772	ATP6V0E1	0.0
11.477104	2.8999262	ERGIC1	0.0
3.0102172	-3.405035	DUSP1	0.0
9.598442	1.0028187	SNCB	0.0
6.601098	-9.4189	TSPAN17	0.0
4.4399214	-6.165143	UNC5A	0.0
7.0738163	-8.345936	UIMC1	0.0
8.895082	-9.269075	FAF2	0.0
9.057385	3.7122023	GPRIN1	0.0
7.9687276	-9.717334	CLTB	0.0
-0.87257534	2.3107977	SIMC1	0.0
-0.03450094	-0.96207815	CPLX2	0.0
6.279552	-8.605137	CDHR2	0.0
5.710032	-9.424938	KIAA1191	0.0
7.4362006	8.546288	EIF4E1B	0.0
5.25734	-9.2625065	NOP16	0.0
-1.4092966	-7.382492	HIGD2A	0.0
-1.1849644	-0.20433816	FAM153B	0.0
7.1331334	-10.548873	ARL10	0.0
0.044436257	3.7963767	RNF44	0.0
8.890983	-1.0113724	HK3	0.0
3.8622339	3.814763	RAB24	0.0
3.964267	3.0649316	TMED9	0.0
7.61875	-10.243578	F12	0.0
4.257841	-4.9332585	MXD3	0.0
5.7642007	-3.757137	DOK3	0.0
-0.30767336	5.301159	PRR7	0.0
-3.2962418	-3.3738153	RGS14	0.0
-3.308297	-3.3446372	SLC34A1	1.0
2.9590383	0.5149214	PDLIM7	0.0
7.477733	-9.287087	LMAN2	0.0
1.1585208	-7.7456803	PRELID1	0.0
8.963177	-2.4586766	FGFR4	0.0
6.3170094	-8.615707	FAM193B	0.0
1.8580066	-2.768889	PFN3	0.0
8.717551	-8.957548	DBN1	0.0
10.919344	-4.1580915	NSD1	1.0
8.193418	-9.3104515	DDX41	0.0
8.20491	-9.004237	GRK6	0.0
3.1001878	0.22663225	ZNF346	0.0
4.2043734	3.4595392	B4GALT7	0.0
-2.5603988	-8.695623	ZNF354A	0.0
5.052979	4.6791396	N4BP3	0.0
7.704934	-10.161656	ZNF454	0.0
7.49218	-10.367875	COL23A1	0.0
7.6139956	-10.271079	ZNF354C	0.0
8.644175	-9.4010105	ADAMTS2	0.0
7.027588	-10.017152	RMND5B	0.0
6.5792365	6.4214106	NHP2	0.0
7.271687	-9.034143	RUFY1	0.0
6.3384953	6.8546457	PHYKPL	0.0
6.9562445	-10.698755	ZFP2	0.0
0.253719	8.413342	FAM153A	0.0
0.25318485	8.976337	ZNF879	0.0
7.7394986	-10.212274	ZNF354B	0.0
1.8949088	1.2675279	PROP1	0.0
1.977082	11.884096	FAM153C	0.0
7.507178	-10.0514965	GRM6	0.0
7.424557	-9.860725	CLK4	0.0
11.875939	1.5672553	HNRNPAB	0.0
7.024036	-0.3996599	LTC4S	0.0
11.498569	7.285052	SCGB3A1	0.0
-2.902445	-9.078285	CANX	0.0
7.751072	-9.911741	SQSTM1	0.0
2.967519	0.7562538	CNOT6	0.0
8.97396	-8.733176	FLT4	0.0
1.415744	-9.475898	MAPK9	0.0
8.732281	-8.467886	MAML1	0.0
7.638864	-9.860333	RASGEF1C	0.0
4.0833817	2.6993706	TBC1D9B	0.0
7.284815	-9.246905	GFPT2	0.0
6.334623	-9.405035	OR2Y1	0.0
11.886995	1.615826	HNRNPH1	0.0
8.207169	-11.465757	C5orf45	0.0
7.0941057	-9.260891	MGAT4B	0.0
9.142999	-5.766244	MGAT1	0.0
4.672944	4.6530266	RNF130	0.0
8.749795	-9.317402	TRIM41	0.0
-1.1306704	0.65653944	BTNL9	0.0
7.416939	-10.2429695	TRIM7	0.0
6.744372	-10.559853	TRIM52	0.0
-1.9501525	0.44312084	BTNL3	0.0
-0.3986825	7.869759	ZFP62	0.0
0.6890588	2.9108136	BTNL8	0.0
8.469874	-10.692292	GNB2L1	0.0
6.3575726	-9.257239	OR2V2	0.0
6.5785756	-10.747054	OR2V1	0.0
6.2003946	-4.12311	SERPINB1	0.0
6.1217237	1.7059431	BPHL	0.0
6.3119826	-4.1466484	SERPINB6	0.0
2.664555	-7.2443542	MYLK4	0.0
6.929711	-8.63285	EXOC2	0.0
-1.0760578	-7.8485017	NQO2	0.0
9.883354	-2.3831766	GMDS	0.0
9.35089	-3.057204	IRF4	0.0
5.984047	-3.7140996	SERPINB9	0.0
5.4646688	6.7005754	C6orf195	0.0
7.952163	-5.8848586	RIPK1	0.0
0.58457637	2.9599967	DUSP22	0.0
7.560835	9.074682	HUS1B	0.0
6.0447416	7.8021245	WRNIP1	0.0
11.7628765	-1.733925	RREB1	1.0
9.380083	-1.6589782	F13A1	0.0
6.8699446	1.5317593	PXDC1	0.0
7.8666363	8.2415285	FAM217A	0.0
10.866797	2.848873	NRN1	0.0
6.158134	3.2302938	RPP40	0.0
13.434057	1.5242288	PRPF4B	0.0
8.567226	-2.1473005	LY86	0.0
11.297327	-1.4056218	SLC22A23	0.0
7.7117677	8.380905	C6orf201	0.0
5.6311107	2.9599602	CAGE1	0.0
9.732646	-1.0354927	FARS2	0.0
10.007203	-4.1932445	SSR1	0.0
10.406613	4.417817	FAM50B	0.0
-0.28792423	8.326275	LYRM4	0.0
3.3891852	-4.388238	ECI2	0.0
11.7402725	2.1422648	CDYL	0.0
5.1761303	-0.4566842	TXNDC5	0.0
8.324292	7.4724307	SYCP2L	0.0
6.770071	7.6924005	SNRNP48	0.0
14.312979	-5.669392	BLOC1S5	0.0
7.5968375	6.4415355	SLC35B3	0.0
14.065163	-4.1034665	GCM2	1.0
6.298349	1.9961056	RIOK1	0.0
3.3309042	0.22210571	PAK1IP1	0.0
10.35361	-7.775248	DSP	0.0
-3.4132316	-3.2570124	ELOVL2	0.0
6.65676	2.485346	TMEM14B	0.0
6.583152	-0.7451525	MAK	0.0
10.139368	-8.168823	TFAP2A	1.0
1.4067553	-9.535958	BMP6	0.0
1.9015487	1.1368256	EEF1E1	0.0
14.399685	-5.5122285	GCNT2	0.0
3.629255	0.12633725	TMEM14C	0.0
-0.44387212	2.6651926	GFOD1	0.0
10.343771	-4.9623604	RANBP9	0.0
10.3052635	-2.1523647	PHACTR1	0.0
1.2257128	-9.311311	CD83	0.0
9.420946	-2.2107227	MYLIP	0.0
-2.3216534	-8.921004	SIRT5	0.0
12.255909	1.207531	HIVEP1	0.0
10.191496	-7.9331727	JARID2	0.0
13.398678	-5.714393	DTNBP1	0.0
3.393459	12.373252	AL583828.1	0.0
8.233002	7.4294133	TBC1D7	0.0
0.46486968	8.270666	ERVFRD-1	0.0
7.6240897	2.3611352	ADTRP	0.0
2.2454858	9.364855	AL441883.1	0.0
9.356685	-1.820744	NEDD9	0.0
3.0919278	0.96072507	MCUR1	0.0
10.038795	5.1793222	TMEM170B	0.0
2.6352005	-12.006632	EDN1	0.0
7.6526833	3.1831417	RNF182	0.0
5.3602095	1.9910717	NOL7	0.0
9.049386	-2.4008746	GMPR	0.0
8.936914	5.5291543	RBM24	0.0
4.941332	-0.63589686	RNF144B	0.0
-5.249533	2.293351	SOX4	0.0
5.7547755	-3.3153534	MBOAT1	0.0
6.9734883	-1.2681637	TPMT	0.0
1.8109399	11.538984	HDGFL1	0.0
7.012653	0.3878236	DEK	0.0
1.9065776	8.396718	ID4	0.0
-0.2357659	1.3475593	ATXN1	0.0
8.513546	-1.0528848	KDM1B	0.0
8.267751	4.5191236	NHLRC1	0.0
11.662237	0.04010292	KIF13A	0.0
10.119362	-2.5771933	CDKAL1	0.0
7.081993	0.311968	PRL	0.0
9.418147	-5.8004847	E2F3	0.0
4.2502766	2.1598015	FAM8A1	0.0
11.3497505	0.7717275	NUP153	0.0
4.937789	-5.7568398	CAP2	0.0
7.141647	9.251544	KAAG1	0.0
3.9151425	8.588674	LRRC16A	0.0
3.974629	-4.0482063	SLC17A3	0.0
2.7802935	7.3853593	FAM65B	0.0
5.9846864	3.1349316	NRSN1	0.0
7.897624	-5.0806856	GMNN	0.0
7.4191375	7.2886524	KIAA0319	0.0
11.251343	-5.6344247	GPLD1	0.0
13.688168	-4.257071	ALDH5A1	0.0
4.151372	-4.451942	SLC17A1	0.0
7.1025615	2.4629552	HIST1H2BA	0.0
7.0518284	4.414209	HIST1H2AA	0.0
7.1851306	-2.0997624	SLC17A4	0.0
3.3657153	-4.405074	ACOT13	0.0
11.422604	4.7713366	C6orf62	0.0
1.8636553	-7.738871	MRS2	0.0
5.540336	-0.51808643	SCGN	0.0
7.7655973	0.0060129734	DCDC2	1.0
1.4634422	-7.73467	TDP2	0.0
6.9294395	4.462131	HIST1H2BD	0.0
2.4116592	3.9810627	HIST1H4A	0.0
5.308031	0.32836038	SLC17A2	0.0
14.249146	0.67145526	HIST1H4B	0.0
3.6960752	-4.6271157	TRIM38	0.0
6.7457247	5.0340037	HIST1H3C	0.0
7.5544014	5.141453	HIST1H2BE	0.0
6.8401933	4.1042795	HIST1H2BB	0.0
9.015442	-2.7047906	HFE	0.0
6.8569927	3.418323	HIST1H1A	0.0
6.9457893	4.409134	HIST1H2BC	0.0
6.737183	3.7629106	HIST1H2AB	0.0
8.118077	5.4390364	HIST1H4D	0.0
1.3279325	-5.5877986	HIST1H2AC	0.0
7.1768937	4.853342	HIST1H4C	0.0
6.792365	3.7893612	HIST1H3A	0.0
6.759362	4.872347	HIST1H3B	0.0
7.6642294	5.2113886	HIST1H2BG	0.0
0.79614246	-9.00221	BTN3A2	0.0
7.2284803	4.6910057	HIST1H2BH	0.0
7.441961	0.35808703	BTN2A1	0.0
7.0753603	4.4882216	HIST1H2AD	0.0
5.7063885	-3.0998402	HIST1H4G	0.0
-2.4915185	-8.620894	HIST1H4F	0.0
6.847966	4.946854	HIST1H2AE	0.0
-0.09381545	1.1189673	BTN3A1	0.0
9.336335	5.9720917	HIST1H2BI	0.0
7.888263	5.3972616	HIST1H4H	0.0
7.6168265	-0.00024493178	BTN3A3	0.0
-2.4022064	-8.68786	BTN2A2	0.0
8.319069	5.4766064	HIST1H4E	0.0
7.9462504	5.5091553	HIST1H3E	0.0
7.5215726	5.017797	HIST1H2BF	0.0
8.875157	5.6516	HIST1H3F	0.0
7.770856	5.3039207	HIST1H3G	0.0
8.439527	5.5154877	HIST1H3D	0.0
2.5229595	4.325652	HIST1H4K	0.0
4.089274	-5.195032	HMGN4	0.0
6.6460285	-9.94845	HIST1H2AI	0.0
6.2911735	-3.087533	PRSS16	0.0
8.11216	5.733487	HIST1H4I	0.0
6.8361287	4.092039	HIST1H2AG	0.0
6.785776	4.3519473	HIST1H2BK	0.0
-0.59677505	1.9023594	HIST1H2BJ	0.0
7.202855	4.7707977	HIST1H2AH	0.0
6.6280675	-10.442807	HIST1H2AJ	0.0
7.10126	4.5938997	HIST1H2BM	0.0
9.419097	-2.2821944	ZNF184	0.0
9.004618	-2.3450272	ABT1	0.0
-1.6282338	-0.28016183	HIST1H4J	0.0
6.8848953	4.3372726	HIST1H2BL	0.0
6.1140084	-9.982399	HIST1H3H	0.0
8.023744	-1.7468494	BTN1A1	0.0
0.8455052	1.9562804	ZNF391	0.0
5.5417504	-0.9965799	ZKSCAN3	0.0
7.7818456	2.225272	ZSCAN16	0.0
5.9419966	3.7753334	ZKSCAN4	0.0
7.9630027	3.5344858	OR2B2	0.0
4.610642	3.4206219	ZSCAN9	0.0
9.176219	5.914096	HIST1H2AL	0.0
8.00065	5.4970903	HIST1H4L	0.0
-0.2595666	1.0356563	HIST1H2BN	0.0
8.691049	1.0941541	ZSCAN31	0.0
7.963451	3.555738	NKAPL	0.0
7.0873203	4.7816415	HIST1H2BO	0.0
5.64052	-0.8041935	ZNF165	0.0
5.749722	5.217997	HIST1H2AK	0.0
7.4000683	6.614129	PGBD1	0.0
9.85189	5.271938	HIST1H3J	0.0
7.888935	5.4331675	HIST1H2AM	0.0
9.679262	-2.1786196	ZKSCAN8	0.0
7.8040943	3.2774677	OR2B6	0.0
9.244707	5.6393404	HIST1H3I	0.0
8.613981	2.9819882	HIST1H1B	0.0
0.60511154	8.132821	ZSCAN12	0.0
9.536544	3.0367835	OR10C1	0.0
8.381167	8.496403	OR2B3	0.0
1.5673115	9.036319	OR12D2	0.0
2.981689	8.582525	SCAND3	0.0
0.46148586	1.3713254	OR2J2	0.0
7.135482	-2.121347	GPX6	0.0
7.804503	3.5357673	OR12D3	0.0
6.2531323	5.6405053	GPX5	0.0
6.3894815	0.5562403	ZNF311	0.0
5.8243413	-2.9946303	OR2H1	0.0
7.4780846	3.3256848	OR2W1	0.0
7.4194856	3.3978615	OR11A1	0.0
9.002372	8.264338	OR14J1	0.0
12.444907	-0.14918008	TRIM27	0.0
1.9514235	8.443702	OR2J1	0.0
8.620209	8.834486	OR5V1	0.0
-0.034965258	9.257762	ZSCAN23	0.0
6.404311	-10.87628	OR2J3	0.0
7.8154087	-9.187143	HLA-E	0.0
0.7797957	-7.067675	ZFP57	0.0
2.5580125	-6.914882	UBD	0.0
6.6077085	6.1609178	RPP21	0.0
9.883739	-5.1410184	GABBR1	0.0
-0.07834293	1.0355556	HLA-G	0.0
-2.338054	-7.5057583	HLA-F	0.0
-1.6147419	-6.7069983	HLA-A	0.0
6.6738567	-8.63156	RNF39	0.0
7.253219	3.3253524	OR2H2	0.0
5.6347585	-0.70285994	TRIM40	0.0
5.655372	-0.8125028	TRIM15	0.0
6.629074	-9.73584	TRIM31	0.0
4.8094354	-1.6300944	PPP1R11	0.0
-1.3291258	-7.5388694	ZNRD1	0.0
5.4934573	-1.5204964	TRIM10	0.0
1.095527	-7.995129	TRIM26	0.0
8.183302	5.7312593	MAS1L	0.0
12.556466	2.635949	TRIM39	0.0
8.616109	-1.3655343	MOG	0.0
2.3977966	-1.3039142	C6orf136	0.0
9.2902975	4.6296535	DHX16	0.0
4.1823688	2.2401936	MRPS18B	0.0
2.8097491	-8.531932	DDR1	0.0
4.8383017	-1.0018114	GTF2H4	0.0
7.261468	6.4015093	PPP1R18	0.0
10.225172	-5.1106453	PPP1R10	0.0
4.682597	-0.6283294	ATAT1	0.0
12.867886	7.610854	MUC21	0.0
4.423632	-4.6687603	FLOT1	0.0
5.6030674	-0.4714326	VARS2	0.0
10.735443	1.5658609	TUBB	0.0
12.458365	0.6983044	GNL1	0.0
9.215763	-2.3229828	NRM	0.0
9.248851	6.413856	SFTA2	0.0
6.446674	-1.1561366	MDC1	0.0
7.839293	-0.3125792	IER3	0.0
-2.1412048	-5.9479814	DPCR1	0.0
9.776819	-2.474137	ABCF1	0.0
5.6836486	-3.1515355	PRR3	0.0
8.544676	0.63569856	LTB	0.0
-1.3901241	-7.097906	HLA-C	0.0
-2.316377	-8.5862055	CDSN	0.0
12.3028	0.8591182	DDX39B	0.0
2.5939136	-7.6381106	CCHCR1	0.0
4.9546695	-0.83037746	ATP6V1G2	0.0
9.943322	0.66142225	LTA	0.0
12.742966	7.6160984	C6orf15	0.0
-2.1784148	-6.0133543	TCF19	0.0
4.5059342	-5.637125	TNF	0.0
4.823126	-1.8874738	LST1	0.0
-1.3662275	-7.2463703	MICA	0.0
4.736696	-0.2487191	NFKBIL1	0.0
5.7737513	6.066533	PSORS1C2	0.0
10.187042	-4.040941	POU5F1	0.0
6.047725	-1.5418364	MICB	0.0
8.515494	6.07294	MCCD1	0.0
5.924749	5.9056993	PSORS1C1	0.0
-1.3612525	-7.1811233	HLA-B	0.0
1.196325	-8.889698	APOM	0.0
12.955888	-3.750398	BAG6	0.0
-2.7611687	2.6861675	CSNK2B-LY6G5B-1181	0.0
9.647534	-4.7107253	CSNK2B	0.0
3.5388126	3.2156494	DDAH2	0.0
9.928497	-2.3221135	ABHD16A	0.0
6.883867	4.0950937	LY6G5B	0.0
5.051569	5.7221837	LY6G6D	0.0
6.1359887	3.0010743	LY6G6C	0.0
5.07671	5.7200255	LY6G5C	0.0
10.347198	-1.6121188	PRRC2A	0.0
7.5005956	7.8748293	GPANK1	0.0
3.8191087	-3.364541	AIF1	0.0
7.0370674	6.45031	C6orf47	0.0
4.076238	9.607514	C6orf25	0.0
7.7696643	6.525791	NCR3	0.0
2.8385258	9.179985	MEGT1	0.0
7.5345273	8.237481	LY6G6F	0.0
9.609216	3.788161	ZBTB12	0.0
6.9719234	7.433492	SAPCD1	0.0
8.05384	-3.0338862	SKIV2L	0.0
12.11232	-5.174274	NEU1	0.0
8.408799	-1.0926845	MSH5	0.0
6.788207	4.776329	SLC44A4	0.0
7.9287453	3.6952918	HSPA1L	0.0
-2.125436	-5.9270744	EHMT2	0.0
4.4872284	-1.4770712	LSM2	0.0
5.6153884	-0.83781946	DXO	0.0
5.53843	-1.0182798	VWA7	0.0
0.6850488	1.5242443	STK19	0.0
2.9291568	0.58684963	NELFE	0.0
2.7828794	-3.534475	CLIC1	0.0
12.135735	-6.9399967	CFB	0.0
4.9234786	-1.239477	VARS	0.0
5.298172	0.1648249	C2	0.0
8.335176	2.1328964	C6orf48	0.0
4.588735	-4.7809186	NOTCH4	0.0
-0.52626365	4.7898607	AGPAT1	0.0
-1.4455422	-7.056696	HLA-DRB1	0.0
4.335242	-5.794507	PBX2	0.0
6.3686824	-8.588569	C6orf10	0.0
1.9737741	-7.4282446	ATF6B	0.0
7.110406	1.7860786	GPSM3	0.0
-0.56082636	1.64743	PRRT1	0.0
0.71899104	7.5284815	TNXB	0.0
13.221463	-6.5095167	AGER	0.0
8.582702	8.47424	FKBPL	0.0
0.335566	3.2563477	CYP21A2	1.0
9.084443	-2.9101655	HLA-DRA	0.0
-2.1194255	-5.965684	BTNL2	0.0
-2.0528183	-6.005767	RNF5	0.0
-2.1172037	-5.944188	EGFL8	0.0
13.962741	-5.647787	PPT2	0.0
-1.2557393	-7.5463486	HLA-DRB5	0.0
12.609903	-3.7225013	BRD2	0.0
4.504386	-1.6950127	HLA-DMB	0.0
-2.0718515	-7.67264	HLA-DQB2	0.0
-1.8727616	-5.788837	PSMB9	0.0
8.59767	4.679025	TAP1	0.0
-1.4610828	-7.351962	HLA-DPB1	1.0
3.2559974	0.004942163	SLC39A7	0.0
-1.8598524	-6.083464	HLA-DPA1	1.0
8.566892	-1.1420288	COL11A2	0.0
9.116321	-6.7056518	RXRB	0.0
-1.8935726	-5.792893	TAP2	0.0
4.4600253	2.6418617	HSD17B8	0.0
0.5356793	0.8641946	HLA-DOA	0.0
-1.9594357	-6.137715	HLA-DQB1	0.0
5.73234	-0.85961497	HLA-DOB	0.0
3.8722806	-4.882914	PSMB8	0.0
-2.329934	-8.780254	HLA-DMA	0.0
-2.0628881	-6.014283	HLA-DQA1	0.0
9.687207	2.7806685	RING1	0.0
-1.393234	-7.1738877	HLA-DQA2	0.0
1.9801552	-7.724527	IP6K3	0.0
7.786583	0.75140417	WDR46	0.0
2.227446	-3.9505808	RPS18	0.0
7.980869	-5.9303355	DAXX	0.0
1.9256771	-7.542199	TAPBP	0.0
10.173038	-3.7744017	SYNGAP1	0.0
9.17806	4.666939	ZBTB9	0.0
12.873005	1.4034493	PFDN6	0.0
3.6654902	2.7537284	RGL2	0.0
3.3879902	2.6438274	UQCC2	1.0
12.787005	-5.6216393	BAK1	0.0
8.294609	3.3211052	B3GALT4	0.0
5.200023	1.7945989	CUTA	0.0
3.8922992	-0.71712273	VPS52	0.0
4.7269053	3.6636424	KIFC1	0.0
9.691911	4.2236705	ZBTB22	0.0
6.4803	-2.287644	ITPR3	0.0
11.064223	3.1099916	PHF1	0.0
3.5155516	8.372876	SBP1	0.0
5.6125298	3.3255064	TCP11	0.0
10.979958	-1.5571047	GRM4	0.0
10.707226	-1.8129529	HMGA1	0.0
11.250958	-1.4488972	C6orf106	0.0
12.985616	-5.190102	SCUBE3	0.0
10.319742	-4.885907	PPARD	0.0
10.648833	1.5768752	SNRPC	0.0
10.867993	-1.7041295	LEMD2	0.0
10.870857	-1.6028619	ANKS1A	0.0
6.5697727	-3.8841176	PACSIN1	0.0
9.620689	1.8838198	DEF6	0.0
5.59768	-0.51464313	ZNF76	0.0
9.354475	-5.759408	SPDEF	0.0
8.129082	5.5980544	C6orf1	0.0
2.0606332	-4.181424	RPS10	0.0
11.157259	-1.9976308	NUDT3	0.0
5.2796354	0.12483409	MLN	0.0
6.8587174	7.955093	FANCE	1.0
1.1136885	-9.172046	UHRF1BP1	0.0
3.4664385	-0.2831228	TAF11	0.0
5.3048253	0.36989963	ARMC12	0.0
3.3136427	-4.44755	PXT1	0.0
12.654352	3.4364817	BRPF3	0.0
3.8235636	-4.115264	MAPK13	0.0
-0.30939665	2.8797011	SRPK1	0.0
1.9320359	-4.2498403	RPL10A	0.0
7.0140343	-3.89451	MAPK14	0.0
13.377666	-3.9521103	SRSF3	0.0
9.005365	5.217609	PNPLA1	0.0
7.76138	6.6334834	ETV7	0.0
0.7777986	0.027167242	LHFPL5	0.0
7.6753526	-0.3557645	SLC26A8	0.0
0.24828035	0.04635501	TULP1	0.0
12.512624	7.2611623	CLPSL1	0.0
-1.1202567	-0.43746412	CLPSL2	0.0
4.735844	-1.2687297	KCTD20	0.0
5.994492	-3.670716	STK38	0.0
8.941183	6.4356146	C6orf222	0.0
9.399668	-1.0323821	FKBP5	0.0
1.8589426	1.3359969	CLPS	0.0
8.736206	-1.3025888	GLP1R	0.0
9.890223	-0.2234148	PIM1	0.0
5.5623927	3.0993612	FGD2	0.0
10.918998	2.9737163	MTCH1	0.0
-1.3805294	3.5174367	ZFAND3	0.0
6.464864	-1.6842953	DNAH8	0.0
-3.1243439	-8.913143	MDGA1	0.0
4.5508523	3.4125984	GLO1	0.0
4.7068915	-1.4356489	TBC1D22B	0.0
12.701201	-5.236404	CDKN1A	0.0
6.4719915	7.860625	C6orf89	0.0
9.811943	-0.5996478	BTBD9	0.0
10.745543	0.26093602	RNF8	0.0
3.371445	8.621959	COX6A1P2	0.0
5.7225723	5.795881	PI16	0.0
6.2097764	7.205065	CPNE5	0.0
5.475552	2.2126648	CCDC167	0.0
4.947151	-1.0433474	PPIL1	0.0
11.917932	2.6414144	CMTR1	0.0
-1.6037756	0.29290926	TMEM217	0.0
14.324836	1.1637366	TREML4	0.0
1.620356	-1.4002594	SAYSD1	0.0
1.778383	-7.0503516	KIF6	0.0
8.244762	-6.0189676	NFYA	0.0
5.679891	-1.4247167	TREM1	0.0
9.687337	-4.3159657	FOXP4	0.0
5.7538123	-0.85838693	TREML2	0.0
6.099786	2.9546816	NCR2	0.0
12.520378	-4.359698	KCNK5	0.0
7.512396	5.970732	UNC5CL	0.0
6.9846864	-0.9362614	APOBEC2	0.0
5.718608	-3.008879	KCNK16	0.0
7.532599	5.477901	TREML1	0.0
5.562831	5.5730157	TSPO2	0.0
11.618901	1.3848469	DAAM2	0.0
7.303923	5.4859047	OARD1	0.0
7.855941	-0.8494947	TREM2	0.0
13.971835	-4.3835917	MOCS1	1.0
10.213695	-1.8371384	LRFN2	0.0
5.7777934	-3.0910878	KCNK17	0.0
6.1437483	2.40978	PGC	0.0
9.86794	-2.3246057	CCND3	0.0
9.59591	-3.9366035	TFEB	0.0
11.240571	0.95785093	TRERF1	0.0
3.490614	-4.9535656	PRICKLE4	0.0
12.141102	0.4770704	USP49	0.0
8.457513	-4.562672	BYSL	0.0
7.4285593	3.491447	TBCC	0.0
7.1163034	-0.5909144	GUCA1A	0.0
10.789688	-4.496518	UBR2	0.0
6.859048	5.5520616	PRPH2	0.0
8.225775	-4.9816313	MDFI	0.0
11.962409	3.3673499	MED20	0.0
7.82137	-4.9715543	TAF8	0.0
2.550927	-1.3556896	FRS3	0.0
6.3488264	5.424112	GUCA1B	0.0
7.1356263	7.8621635	MRPS10	0.0
11.970161	2.2468338	GLTSCR1L	0.0
3.2936482	2.4994032	DNPH1	0.0
-1.0951389	-7.6121283	PEX6	1.0
9.421761	-6.593937	PPP2R5D	0.0
1.5087111	-8.251592	MRPL2	0.0
1.5808204	9.425154	RPL7L1	0.0
13.00926	-3.6836889	PTK7	0.0
4.775284	-0.43135586	SLC22A7	0.0
3.5745301	2.259113	KLC4	0.0
11.181499	2.5755675	KLHDC3	0.0
6.6156435	8.112602	MEA1	0.0
9.172595	-6.7299113	SRF	0.0
8.031987	-5.7233596	CNPY3	0.0
11.451438	-1.1594439	TTBK1	0.0
7.313209	0.20685282	PTCRA	0.0
6.6703925	8.587003	C6orf226	0.0
11.083825	0.13641846	CUL9	0.0
8.758226	-5.053737	CUL7	0.0
8.213262	-1.5417029	GNMT	0.0
7.927464	5.7584796	CRIP3	0.0
5.621751	2.4132097	RRP36	0.0
4.8075166	-0.626587	MRPL14	0.0
5.032214	2.4810417	MRPS18A	0.0
